,item1,item2,value,class
448,主管風格,公司規模,-0.0388047292851154,人際價值
449,工作地點,公司規模,-0.00956667468837693,組織安全與安定
450,公司規模,公司規模,1,組織安全與安定
451,工作環境,公司規模,-0.0100672752100248,組織安全與安定
452,產業前景,公司規模,-0.0626650331887657,組織安全與安定
453,輪調,公司規模,-0.0175518734378484,變化性
454,外派,公司規模,0.348359207176858,變化性
455,出差,公司規模,-0.00876604090290075,變化性
456,安全,公司規模,-0.00876604090290075,產品與服務
457,配備,公司規模,-0.0146166257417357,產品與服務
458,價錢,公司規模,-0.0133970606155114,產品與服務
459,科技,公司規模,0.16271223537788,產品與服務
460,品質,公司規模,0.0208314960375361,產品與服務
461,品牌,公司規模,0.135287128596602,產品與服務
462,空間,公司規模,0.206834486003812,產品與服務
463,保養,公司規模,-0.0550003881969771,產品與服務
464,續航,公司規模,-0.00876604090290075,產品與服務
465,車種,公司規模,0.0433691766140482,產品與服務
466,變速箱,公司規模,-0.0124017136040775,產品與服務
467,電資,公司規模,-0.0417627325969592,科系專業
468,機械,公司規模,-0.0248595647991086,科系專業
469,製造,公司規模,-0.0774594962329799,科系專業
470,品管,公司規模,0.0129167249647081,科系專業
471,多元性,公司規模,0.316811153838103,公司文化與價值
472,面試,公司規模,0.0194433829864709,招募資訊
473,徵才,公司規模,-0.0356333782003336,招募資訊
474,實習,公司規模,0.0670643432151527,招募資訊
475,工作,公司規模,0.10596689144834,招募資訊
476,離職,公司規模,0.0593155283369723,招募資訊
477,新鮮人,公司規模,0.0538179847715007,招募資訊
478,畢業,公司規模,0.187960559573693,招募資訊
479,出路,公司規模,-0.0101234198752754,招募資訊
480,能力,公司規模,0.0420417726547459,招募資訊
481,招募人員,公司規模,-0.0344844257850275,招募人員
482,正向,公司規模,-0.104516415783853,情緒
483,負向,公司規模,-0.0463252695759976,情緒
484,成就感,工作環境,-0.0505895672978976,成長價值
485,學習成長,工作環境,-0.0435946573177861,成長價值
486,創新,工作環境,-0.0113762846450917,成長價值
487,薪資,工作環境,0.134295425383186,經濟報酬
488,福利,工作環境,0.137311755097797,經濟報酬
489,管理制度,工作環境,0.0509195363847896,經濟報酬
490,工作氛圍,工作環境,0.204399575100496,人際價值
491,同事互動,工作環境,-0.0391594205021648,人際價值
492,主管風格,工作環境,0.0190741493375136,人際價值
493,工作地點,工作環境,-0.0295833856379425,組織安全與安定
494,公司規模,工作環境,-0.0100672752100248,組織安全與安定
495,工作環境,工作環境,1,組織安全與安定
496,產業前景,工作環境,0.0904772001355725,組織安全與安定
497,輪調,工作環境,-0.0139400390209417,變化性
498,外派,工作環境,-0.00207034051515849,變化性
499,出差,工作環境,0.196109311500695,變化性
500,安全,工作環境,0.196109311500695,產品與服務
501,配備,工作環境,0.101882893630104,產品與服務
502,價錢,工作環境,-0.0106402059248806,產品與服務
503,科技,工作環境,-0.00984968198292673,產品與服務
504,品質,工作環境,-0.023036528493664,產品與服務
505,品牌,工作環境,-0.020343520589835,產品與服務
506,空間,工作環境,-0.0271072694871681,產品與服務
507,保養,工作環境,0.140085287975013,產品與服務
508,續航,工作環境,0.196109311500695,產品與服務
509,車種,工作環境,-0.00568386820122409,產品與服務
510,變速箱,工作環境,-0.00984968198292666,產品與服務
511,電資,工作環境,0.0606895694599435,科系專業
512,機械,工作環境,-0.0197439495316737,科系專業
513,製造,工作環境,-0.0615198374038977,科系專業
514,品管,工作環境,-0.0271834821702639,科系專業
515,多元性,工作環境,0.051638437919942,公司文化與價值
516,面試,工作環境,-0.0427791581850166,招募資訊
517,徵才,工作環境,0.00539201889493504,招募資訊
518,實習,工作環境,-0.0705333968127106,招募資訊
519,工作,工作環境,0.248885473901165,招募資訊
520,離職,工作環境,0.083761390785522,招募資訊
521,新鮮人,工作環境,-0.0356033416782914,招募資訊
522,畢業,工作環境,-0.0308254320344122,招募資訊
523,出路,工作環境,-0.00804021682280403,招募資訊
524,能力,工作環境,-0.103545164565046,招募資訊
525,招募人員,工作環境,0.0163065127342837,招募人員
526,正向,工作環境,0.379817905802501,情緒
527,負向,工作環境,0.171489238595556,情緒
528,成就感,產業前景,-0.0390265972930139,成長價值
529,學習成長,產業前景,-0.0361931168832859,成長價值
530,創新,產業前景,0.020943574953143,成長價值
531,薪資,產業前景,0.000413771553761112,經濟報酬
532,福利,產業前景,-0.0506697925465758,經濟報酬
533,管理制度,產業前景,-0.0189959634629373,經濟報酬
534,工作氛圍,產業前景,-0.000927966510134338,人際價值
535,同事互動,產業前景,-0.0508408628693256,人際價值
536,主管風格,產業前景,-0.0721072939625051,人際價值
537,工作地點,產業前景,-0.0228216792418363,組織安全與安定
538,公司規模,產業前景,-0.0626650331887657,組織安全與安定
539,工作環境,產業前景,0.0904772001355725,組織安全與安定
540,產業前景,產業前景,1,組織安全與安定
541,輪調,產業前景,-0.0107538434933758,變化性
542,外派,產業前景,-0.0575809033303502,變化性
543,出差,產業前景,-0.00537085868697334,變化性
544,安全,產業前景,-0.00537085868697334,產品與服務
