,item1,item2,value,class
484,品牌,工作地點,-0.00329447156452883,產品與服務
485,空間,工作地點,-0.00416071949198323,產品與服務
486,保養,工作地點,-0.00461046071292831,產品與服務
487,尺寸,工作地點,-0.00437010953209525,產品與服務
488,車種,工作地點,-0.0028009256892284,產品與服務
489,變速箱,工作地點,-0.00119992315729468,產品與服務
490,電資,工作地點,-0.00859923294391992,科系專業
491,機械,工作地點,-0.00437010953209525,科系專業
492,製造,工作地點,-0.0112423796517437,科系專業
493,品管,工作地點,-0.00578451409999866,科系專業
494,多元性,工作地點,-0.00558069134371012,公司文化與價值
495,企業社會責任,工作地點,-0.0016970982217312,公司文化與價值
496,企業永續目標,工作地點,-0.00151787690396094,公司文化與價值
497,面試,工作地點,0.0637986106547938,招募資訊
498,徵才,工作地點,0.0162909013997695,招募資訊
499,實習,工作地點,-0.0235366643053107,招募資訊
500,工作,工作地點,0.0554681631082598,招募資訊
501,離職,工作地點,0.0247926573552116,招募資訊
502,轉職,工作地點,-0.00317639008566293,招募資訊
503,新鮮人,工作地點,-0.0072320946568317,招募資訊
504,畢業,工作地點,-0.00602907282526824,招募資訊
505,出路,工作地點,0.00477703434746456,招募資訊
506,能力,工作地點,-0.00570001086210911,招募資訊
507,招募人員,工作地點,0.0137214680866114,招募人員
508,正向,工作地點,0.0186444767654821,情緒
509,負向,工作地點,0.00928105959026097,情緒
510,成就感,公司規模,-0.00475976261124345,成長價值
511,學習成長,公司規模,0.0291026138928733,成長價值
512,創新,公司規模,-0.00281510762594194,成長價值
513,薪資,公司規模,0.0421751026351186,經濟報酬
514,福利,公司規模,0.0425835045532641,經濟報酬
515,管理制度,公司規模,0.0444751494879662,經濟報酬
516,工作氛圍,公司規模,-0.00320944618446424,人際價值
517,同事互動,公司規模,-0.00321363103812603,人際價值
518,主管風格,公司規模,-0.00359662880372266,人際價值
519,工作地點,公司規模,-0.00700928479466813,組織安全與安定
520,公司規模,公司規模,1,組織安全與安定
521,工作環境,公司規模,0.0231241825455171,組織安全與安定
522,產業前景,公司規模,0.047369195862483,組織安全與安定
523,輪調,公司規模,-0.00293439372935431,變化性
524,外派,公司規模,0.050964573009318,變化性
525,出差,公司規模,-0.00316551861276983,變化性
526,引擎,公司規模,-0.00103682014955088,產品與服務
527,馬力,公司規模,0.0469968191086558,產品與服務
528,外觀,公司規模,-0.00262422847620091,產品與服務
529,安全,公司規模,-0.00281510762594195,產品與服務
530,配備,公司規模,-0.00428100212356744,產品與服務
531,價錢,公司規模,0.0551051049210793,產品與服務
532,科技,公司規模,0.256661670438167,產品與服務
533,品質,公司規模,-0.00519517789873459,產品與服務
534,折舊,公司規模,-0.00103682014955088,產品與服務
535,品牌,公司規模,0.140375972426562,產品與服務
536,空間,公司規模,-0.00359516172322519,產品與服務
537,保養,公司規模,-0.0039837705746543,產品與服務
538,尺寸,公司規模,-0.00377608981964835,產品與服務
539,車種,公司規模,-0.00242020180570074,產品與服務
540,變速箱,公司規模,-0.00103682014955088,產品與服務
541,電資,公司規模,-0.00743035746308907,科系專業
